listing_id,date
1730046,2015-04-04
1730046,2015-07-08
1730046,2015-07-29
1730046,2015-08-12
1730046,2015-08-22
1730046,2015-08-29
1730046,2015-09-06
1730046,2015-09-10
1730046,2015-09-17
1730046,2015-09-21
1730046,2015-10-04
1730046,2016-03-17
1730046,2016-03-26
1730046,2016-04-01
1730046,2016-04-05
1730046,2016-04-16
1730046,2016-04-23
1730046,2016-04-28
1730046,2016-05-07
1730046,2016-05-14
1730046,2016-06-15
1730046,2016-06-24
1730046,2016-06-28
1730046,2016-07-02
1730046,2016-07-13
1730046,2016-07-18
1730046,2016-07-31
1730046,2016-08-12
1730046,2016-08-17
1730046,2016-08-24
1730046,2016-09-26
1730046,2016-10-02
1730046,2016-10-12
1730046,2016-11-02
1730046,2016-11-14
1730046,2016-12-28
1730046,2017-01-03
1730046,2017-01-23
1730046,2017-02-10
1730046,2017-02-28
1730046,2017-03-12
1730046,2017-03-19
1730046,2017-04-10
1730046,2017-04-20
1730046,2017-04-29
1730046,2017-05-15
1730046,2017-05-18
1730046,2017-05-21
1730046,2017-06-03
1730046,2017-06-06
1730046,2017-06-30
1730046,2017-08-11
1730046,2017-08-14
1730046,2017-09-06
1730046,2017-09-12
1730046,2017-09-19
1730046,2017-09-28
1730046,2017-10-03
1730046,2017-10-10
1730046,2017-12-05
1730046,2018-01-11
1730046,2018-04-30
1730046,2018-05-08
1730046,2018-05-13
1730046,2018-05-26
1730046,2018-06-02
1730046,2018-06-09
1730046,2018-06-20
1730046,2018-06-30
1730046,2018-07-08
1730046,2018-07-11
1730046,2018-07-20
1730046,2018-07-23
1730046,2018-07-28
1730046,2018-08-03
1730046,2018-08-08
1730046,2018-08-11
1730046,2018-09-01
1730046,2018-09-06
1730046,2018-09-30
1730046,2018-10-07
1730046,2018-10-14
1730046,2018-10-21
1730046,2018-11-06
1730046,2018-11-11
1730046,2018-12-02
1730046,2018-12-10
1730046,2018-12-30
1730046,2019-01-06
1730046,2019-01-11
1730046,2019-02-09
1730046,2019-04-04
1730046,2019-04-08
1730046,2019-04-23
1730046,2019-05-16
1730046,2019-05-27
1730046,2019-06-05
1730046,2019-06-22
1730046,2019-07-03
1730046,2019-07-17
1730046,2019-09-05
1730046,2019-09-08
1730046,2019-09-11
1730046,2019-09-17
1730046,2019-09-28
1730046,2019-10-17
1730046,2019-10-25
1730046,2019-11-02
1730046,2020-08-15
1730046,2020-08-25
1754250,2015-04-06
1754250,2016-07-24
1754250,2016-08-16
1754250,2017-06-12
1754250,2018-04-02
1754250,2018-07-28
1754250,2018-09-08
1754250,2019-06-23
1754250,2019-07-22
1757994,2013-10-13
1757994,2013-11-30
1757994,2014-03-30
1757994,2014-07-30
1757994,2015-05-16
1757994,2015-06-22
1757994,2015-10-02
1757994,2015-10-05
1757994,2015-11-20
1757994,2015-12-27
1757994,2016-02-24
1757994,2016-03-10
1757994,2016-03-24
1757994,2016-03-29
1757994,2016-04-24
1757994,2016-05-04
1757994,2016-06-07
1757994,2016-06-28
1757994,2016-07-10
1757994,2016-07-22
1757994,2016-08-05
1757994,2016-08-22
1757994,2016-09-13
1757994,2016-09-19
1757994,2016-09-25
1757994,2016-10-27
1757994,2016-10-30
1757994,2016-11-11
1757994,2016-11-17
1757994,2017-01-16
1757994,2017-01-30
1757994,2017-02-08
1757994,2017-02-16
1757994,2017-02-26
1757994,2017-03-04
1757994,2017-03-23
1757994,2017-04-21
1757994,2017-06-07
1757994,2017-06-19
1757994,2017-07-02
1757994,2017-07-11
1757994,2017-07-16
1757994,2017-09-06
1757994,2017-09-09
1757994,2017-09-17
1757994,2017-09-22
1757994,2017-09-29
1757994,2017-11-02
1757994,2017-12-04
1757994,2017-12-23
1757994,2018-01-06
1757994,2018-01-15
1757994,2018-03-01
1757994,2018-03-18
1757994,2018-03-21
1757994,2018-04-02
1757994,2018-04-05
1757994,2018-04-30
1757994,2018-05-21
1757994,2018-05-25
1757994,2018-06-10
1757994,2018-07-04
1757994,2018-07-10
1757994,2018-07-15
1757994,2018-07-22
1757994,2018-08-13
1757994,2018-08-20
1757994,2018-10-18
1757994,2018-10-28
1757994,2018-11-11
1757994,2018-11-24
1757994,2018-11-30
1757994,2019-01-14
1757994,2019-02-20
1757994,2019-03-14
1757994,2019-03-28
1757994,2019-03-31
1757994,2019-06-12
1757994,2019-07-27
1757994,2019-08-14
1757994,2019-11-03
1757994,2019-12-29
1788613,2016-02-22
1788613,2016-11-11
1788613,2017-03-14
1788613,2017-03-28
1788613,2017-06-04
1788613,2017-06-07
1788613,2018-01-08
1788613,2018-05-23
1788613,2018-06-05
1788613,2018-07-17
1788613,2018-07-28
1788613,2018-12-11
1788613,2019-01-05
1788613,2019-01-19
1788613,2019-05-31
1788613,2019-07-22
1788613,2019-09-07
1788613,2019-09-25
1788613,2019-10-08
1788613,2019-12-28
1788613,2020-02-27
1791340,2013-11-18
1791340,2013-12-14
1791340,2014-03-09
1791340,2014-04-17
1791340,2015-04-02
1791340,2015-10-28
1791340,2015-11-21
1791340,2016-01-23
1791340,2016-05-22
1791340,2016-07-02
1791340,2016-10-27
1791340,2017-02-21
1791340,2017-04-20
1791340,2017-06-04
1791340,2018-08-06
1791340,2018-08-27
1791340,2018-11-04
1791340,2018-12-16
1791340,2019-06-15
1791340,2019-08-30
1791340,2019-09-08
1791340,2019-09-15
1792743,2013-10-20
1792743,2013-11-13
1792743,2014-01-07
1792743,2014-02-04
1792743,2014-03-26
1792743,2014-04-01
1792743,2014-04-13
1792743,2014-06-09
1792743,2014-06-10
1792743,2014-06-22
1792743,2014-06-27
1792743,2014-07-12
1792743,2014-07-23
1792743,2014-07-27
1792743,2014-08-15
1792743,2014-09-06
1792743,2014-09-21
1792743,2014-09-26
1792743,2014-10-02
1792743,2014-10-11
1792743,2014-11-24
1792743,2015-01-03
1792743,2015-01-20
1792743,2015-02-16
1792743,2015-03-22
1792743,2015-04-16
1792743,2015-04-19
1792743,2015-05-22
1792743,2015-05-26
1792743,2015-05-28
1792743,2015-06-16
1792743,2015-06-22
1792743,2015-07-11
1792743,2015-07-14
1792743,2015-07-17
1792743,2015-07-22
1792743,2015-07-23
1792743,2015-08-29
1792743,2015-09-10
1792743,2015-11-08
1792743,2016-03-05
1792743,2016-04-11
1792743,2016-04-17
1792743,2016-04-21
1792743,2016-05-21
1792743,2016-05-29
1792743,2016-10-14
1792743,2017-10-12
1792743,2018-04-17
1792743,2018-06-16
1792743,2018-07-06
1792743,2018-07-09
1792743,2018-08-03
1792743,2018-10-03
1792743,2018-10-17
1792743,2018-12-26
1792743,2019-02-10
1792743,2019-03-08
1792743,2019-04-09
1792743,2019-04-23
1792743,2019-06-03
1792743,2019-08-18
1792743,2019-08-21
1792743,2019-10-12
1792743,2019-11-10
1792743,2019-12-21
1792743,2020-02-22
1792743,2020-03-05
1792743,2020-03-08
1792743,2020-07-08
1797493,2013-12-14
1797493,2014-02-20
1797493,2014-03-22
1797493,2014-05-19
1797493,2014-06-20
1797493,2014-07-11
1797493,2014-10-30
1797493,2015-02-01
1797493,2015-02-06
1797493,2015-03-29
1797493,2015-08-19
1797493,2015-09-29
1797493,2015-10-09
1797493,2015-10-22
1797493,2015-12-14
1797493,2015-12-22
1797493,2016-01-16
1797493,2016-02-26
1797493,2016-03-10
1797493,2016-04-02
1797493,2016-04-06
1797493,2016-04-25
1797493,2016-05-18
1797493,2016-05-31
1797493,2016-07-08
1797493,2016-09-23
1797493,2016-10-22
1797493,2016-11-02
1797493,2016-11-12
1797493,2016-12-18
1797493,2017-03-12
1797493,2017-04-09
1797493,2017-04-22
1797493,2017-04-28
1797493,2017-05-23
1797493,2017-06-04
1797493,2017-06-24
1797493,2017-07-01
1797493,2017-07-14
1797493,2017-12-04
1797493,2018-03-11
1797493,2018-04-05
1797493,2018-06-07
1797493,2018-06-12
1797493,2018-07-26
1797493,2018-09-18
1797493,2018-10-22
1797493,2019-04-03
1797493,2019-04-26
1797493,2019-06-16
1797493,2019-07-25
1797493,2019-08-24
1797493,2019-08-26
1797493,2019-09-07
1797493,2019-10-17
1797493,2019-12-01
1800747,2014-06-30
1800747,2014-08-06
1800747,2014-08-29
1800747,2015-01-01
1800747,2015-01-30
1800747,2015-04-10
1800747,2015-05-31
1800747,2015-06-14
1800747,2015-06-26
1800747,2015-06-28
1800747,2015-08-16
1800747,2015-08-25
1800747,2015-09-22
1800747,2015-09-26
1800747,2015-10-02
1800747,2015-10-14
1800747,2016-03-25
1800747,2016-05-02
1800747,2016-05-16
1800747,2016-05-28
1800747,2016-06-23
1800747,2016-06-27
1800747,2016-08-23
1800747,2016-09-01
1800747,2016-09-05
1800747,2016-10-12
1800747,2016-10-19
1800747,2017-01-01
1800747,2017-03-16
1800747,2017-03-31
1800747,2017-04-04
1800747,2017-04-09
1800747,2017-06-10
1800747,2017-06-24
1800747,2017-07-13
1800747,2017-07-16
1800747,2017-07-20
1800747,2017-07-22
1800747,2017-08-18
1800747,2017-09-03
1800747,2017-09-09
1800747,2017-09-15
1800747,2017-09-23
1800747,2017-09-25
1800747,2017-10-07
1800747,2017-10-15
1800747,2018-01-03
1800747,2018-07-11
1800747,2018-09-30
1800747,2018-10-07
1800747,2019-06-03
1800747,2019-07-21
1818175,2013-11-11
1818175,2014-05-01
1818175,2014-05-13
1818175,2014-06-30
1818175,2014-08-30
1818175,2014-09-29
1818175,2014-12-02
1818175,2015-01-08
1818175,2015-04-01
1818175,2015-04-10
1818175,2015-04-22
1818175,2015-05-12
1818175,2015-06-07
1818175,2015-06-21
1818175,2015-06-22
1818175,2015-06-28
1818175,2015-07-20
1818175,2015-08-21
1818175,2015-09-06
1818175,2015-09-24
1818175,2015-10-17
1818175,2016-03-06
1818175,2016-04-11
1818175,2016-07-11
1818175,2016-08-31
1818175,2017-06-01
1818175,2017-09-10
1818175,2017-10-12
1818175,2018-08-24
1818175,2019-01-21
1818175,2019-02-18
1818175,2019-06-25
1818175,2019-07-10
1818175,2019-07-16
1818175,2019-10-05
1818175,2019-10-15
1818175,2019-10-24
1818175,2019-11-02
1818175,2019-11-13
1818175,2019-11-23
1818175,2019-12-07
1818175,2019-12-23
1818175,2020-01-06
1818175,2020-01-13
1818175,2020-01-30
1818175,2020-09-01
1818175,2020-09-08
1818175,2020-09-27
1818175,2020-10-11
1818175,2020-10-14
1825432,2013-12-05
1825432,2013-12-30
1825432,2014-01-28
1825432,2014-02-18
1825432,2014-04-02
1825432,2014-05-13
1825432,2014-05-19
1825432,2014-05-26
1825432,2014-08-15
1825432,2014-08-28
1825432,2014-09-25
1825432,2014-11-02
1825432,2015-04-05
1825432,2015-04-11
1825432,2015-06-23
1825432,2015-07-26
1825432,2015-08-09
1825432,2015-09-09
1825432,2015-09-28
1825432,2016-01-03
1825432,2016-08-02
1825432,2016-08-29
1825432,2016-10-25
1825432,2016-10-29
1825432,2016-12-23
1825432,2017-01-04
1825432,2017-01-28
1825432,2017-05-28
1825432,2017-06-19
1825432,2017-10-16
1825432,2017-10-28
1825432,2017-11-30
1825432,2018-02-19
1825432,2018-09-23
1825432,2019-09-10
1825432,2019-10-07
1825432,2019-10-17
1825432,2019-10-20
1825432,2020-07-31
1825432,2020-08-07
1825432,2020-08-20
1825432,2020-08-23
1825432,2020-08-27
1836035,2014-05-05
1836035,2015-04-21
1836035,2015-06-06
1836035,2015-06-28
1836035,2015-09-14
1836035,2016-05-01
1836035,2016-06-19
1836035,2016-07-10
1836035,2017-12-17
1867072,2015-07-27
1867072,2016-01-05
1867072,2018-07-22
1874744,2013-12-27
1874744,2014-01-03
1874744,2014-01-26
1874744,2014-01-28
1874744,2014-02-07
1874744,2014-02-10
1874744,2014-02-21
1874744,2014-03-30
1874744,2014-04-08
1874744,2014-04-12
1874744,2014-04-14
1874744,2014-04-19
1874744,2014-04-30
1874744,2014-05-02
1874744,2014-05-05
1874744,2014-05-09
1874744,2014-05-21
1874744,2014-05-24
1874744,2014-06-05
1874744,2014-06-15
1874744,2014-06-19
1874744,2014-06-22
1874744,2014-07-24
1874744,2014-07-27
1874744,2014-08-11
1874744,2014-08-19
1874744,2014-09-04
1874744,2014-09-07
1874744,2014-09-12
1874744,2014-09-14
1874744,2014-09-21
1874744,2014-09-22
1874744,2014-09-26
1874744,2014-09-29
1874744,2014-10-02
1874744,2014-10-07
1874744,2014-10-10
1874744,2014-10-12
1874744,2014-10-14
1874744,2014-10-18
1874744,2014-10-20
1874744,2014-10-22
1874744,2014-10-31
1874744,2014-11-04
1874744,2014-11-10
1874744,2014-11-13
1874744,2014-11-16
1874744,2014-11-22
1874744,2014-12-14
1874744,2015-02-04
1874744,2015-02-17
1874744,2015-02-20
1874744,2015-02-24
1874744,2015-02-28
1874744,2015-03-07
1874744,2015-03-08
1874744,2015-03-17
1874744,2015-03-20
1874744,2015-03-22
1874744,2015-03-27
1874744,2015-04-03
1874744,2015-04-11
1874744,2015-04-19
1874744,2015-04-22
1874744,2015-04-26
1874744,2015-05-04
1874744,2015-05-06
1874744,2015-05-09
1874744,2015-05-19
1874744,2015-05-24
1874744,2015-05-26
1874744,2015-05-28
1874744,2015-05-30
1874744,2015-06-01
1874744,2015-06-07
1874744,2015-06-17
1874744,2015-06-20
1874744,2015-06-22
1874744,2015-07-10
1874744,2015-07-13
1874744,2015-07-22
1874744,2015-07-28
1874744,2015-07-29
1874744,2015-08-04
1874744,2015-08-13
1874744,2015-08-24
1874744,2015-09-07
1874744,2015-09-22
1874744,2015-10-04
1874744,2015-10-12
1874744,2015-10-17
1874744,2015-10-18
1874744,2015-10-28
1874744,2015-11-06
1874744,2015-12-27
1874744,2015-12-29
1874744,2016-01-05
1874744,2016-01-11
1874744,2016-01-19
1874744,2016-01-24
1874744,2016-02-08
1874744,2016-02-28
1874744,2016-03-05
1874744,2016-03-16
1874744,2016-03-20
1874744,2016-03-22
1874744,2016-03-24
1874744,2016-03-29
1874744,2016-04-04
1874744,2016-04-09
1874744,2016-04-12
1874744,2016-04-16
1874744,2016-04-23
1874744,2016-04-24
1874744,2016-04-25
1874744,2016-04-27
1874744,2016-05-11
1874744,2016-05-12
1874744,2016-05-14
1874744,2016-05-20
1874744,2016-05-21
1874744,2016-05-23
1874744,2016-06-08
1874744,2016-06-18
1874744,2016-06-19
1874744,2016-06-25
1874744,2016-06-29
1874744,2016-07-09
1874744,2016-07-18
1874744,2016-07-18
1874744,2016-07-28
1874744,2016-07-29
1874744,2016-08-03
1874744,2016-08-08
1874744,2016-08-20
1874744,2016-08-25
1874744,2016-08-31
1874744,2016-09-10
1874744,2016-09-25
1874744,2016-09-27
1874744,2016-10-01
1874744,2016-10-03
1874744,2016-10-07
1874744,2016-10-09
1874744,2016-10-15
1874744,2016-10-16
1874744,2016-10-17
1874744,2016-10-22
1874744,2016-10-25
1874744,2016-10-30
1874744,2016-11-15
1874744,2016-11-21
1874744,2016-11-29
1874744,2016-12-06
1874744,2016-12-11
1874744,2016-12-20
1874744,2017-01-01
1874744,2017-01-06
1874744,2017-01-16
1874744,2017-01-22
1874744,2017-02-04
1874744,2017-03-27
1874744,2017-04-01
1874744,2017-04-08
1874744,2017-04-18
1874744,2017-04-24
1874744,2017-04-27
1874744,2017-05-13
1874744,2017-05-17
1874744,2017-05-26
1874744,2017-06-03
1874744,2017-06-20
1874744,2017-06-27
1874744,2017-07-03
1874744,2017-07-08
1874744,2017-09-02
1874744,2017-09-22
1874744,2017-09-29
1874744,2017-10-02
1874744,2017-10-05
1874744,2017-10-22
1874744,2017-10-30
1874744,2017-11-06
1874744,2017-11-18
1874744,2018-01-20
1874744,2018-01-28
1874744,2018-02-18
1874744,2018-02-24
1874744,2018-03-01
1874744,2018-03-10
1874744,2018-03-16
1874744,2018-03-19
1874744,2018-04-01
1874744,2018-04-08
1874744,2018-04-16
1874744,2018-04-22
1874744,2018-04-27
1874744,2018-05-03
1874744,2018-05-06
1874744,2018-05-24
1874744,2018-06-04
1874744,2018-06-10
1874744,2018-06-27
1874744,2018-07-10
1874744,2018-07-30
1874744,2018-08-18
1874744,2018-08-27
1874744,2018-09-18
1874744,2018-09-30
1874744,2018-11-08
1874744,2018-11-11
1874744,2018-12-30
1874744,2019-01-04
1874744,2019-01-27
1874744,2019-02-03
1874744,2019-02-24
1874744,2019-03-03
1874744,2019-03-24
1874744,2019-04-01
1874744,2019-04-23
1874744,2019-04-29
1874744,2019-05-16
1874744,2019-06-04
1874744,2019-06-07
1874744,2019-07-26
1874744,2019-08-11
1874744,2019-08-19
1874744,2019-09-18
1874744,2019-10-10
1874744,2019-10-12
1874744,2019-10-23
1874744,2020-01-19
1874744,2020-10-11
1888913,2017-12-06
1895284,2014-08-17
1895284,2014-10-01
1895284,2014-10-07
1895284,2015-06-03
1895284,2016-05-07
1895284,2017-03-28
1895284,2017-04-28
1895284,2017-05-14
1895284,2017-12-30
1895284,2018-06-02
1895284,2018-08-26
1895284,2019-04-11
1947485,2016-07-19
1947485,2016-08-07
1947485,2016-08-23
1947485,2016-08-30
1947485,2016-09-05
1947485,2016-09-13
1947485,2017-07-10
1947485,2017-08-02
1947485,2017-08-06
1947485,2017-08-14
1947485,2017-09-14
1947485,2018-07-09
1947485,2018-07-19
1947485,2018-07-26
1947485,2018-08-04
1947485,2018-08-18
1947485,2018-08-25
1947485,2018-08-31
1947485,2018-09-04
1947485,2018-09-14
1947485,2018-09-22
1947485,2018-09-27
1947485,2019-03-06
1947485,2019-03-11
1947485,2019-03-16
1947485,2019-03-23
1947485,2019-04-12
1947485,2019-04-17
1947485,2019-04-21
1947485,2019-04-25
1947485,2019-05-07
1947485,2019-05-13
1947485,2019-05-21
1947485,2019-06-01
1947485,2019-06-03
1947485,2019-06-07
1947485,2019-06-11
1947485,2019-06-13
1947485,2019-06-21
1947485,2019-06-23
1947485,2019-06-28
1947485,2019-07-03
1947485,2019-07-13
1947485,2019-07-17
1947485,2019-07-24
1947485,2019-08-09
1947485,2019-08-15
1947485,2019-08-27
1947485,2019-09-05
1947485,2019-09-15
1947485,2019-09-21
1947485,2019-09-30
1947485,2019-10-09
1947485,2019-10-20
1947485,2019-10-25
1947485,2019-10-29
1947485,2019-11-09
1947485,2019-11-11
1947485,2019-11-13
1947485,2019-11-22
1947485,2019-11-25
1947485,2019-11-29
1947485,2019-12-08
1947485,2019-12-22
1947485,2019-12-31
1947485,2020-01-11
1947485,2020-01-18
1947485,2020-01-24
1947485,2020-01-31
1947485,2020-02-02
1947485,2020-02-07
1947485,2020-02-13
1947485,2020-02-17
1947485,2020-02-21
1947485,2020-02-26
1947485,2020-03-01
1947485,2020-03-05
1947485,2020-03-14
1947485,2020-08-11
1947485,2020-08-15
1947485,2020-08-23
1947485,2020-08-28
1947485,2020-09-12
1966333,2014-02-01
1966333,2015-04-05
1966333,2015-05-10
1966333,2015-07-09
1966333,2015-07-15
1966333,2016-07-31
1966333,2016-08-16
1966333,2016-08-26
1966333,2016-09-30
1966333,2016-10-01
1966333,2016-10-10
1966333,2016-12-15
1966333,2017-02-18
1966333,2017-06-20
1966333,2017-10-08
1966333,2018-05-14
1966333,2018-06-29
1966333,2018-07-14
1966333,2018-08-11
1966333,2018-08-14
1966333,2019-01-25
1966333,2019-05-11
1966333,2019-08-29
1966333,2019-09-30
2022886,2013-12-29
2022886,2014-01-05
2022886,2014-01-07
2022886,2014-01-14
2022886,2014-02-03
2022886,2014-02-09
2022886,2014-02-10
2022886,2014-02-14
2022886,2014-02-19
2022886,2014-02-22
2022886,2014-02-28
2022886,2014-03-03
2022886,2014-03-08
2022886,2014-03-18
2022886,2014-03-20
2022886,2014-04-02
2022886,2014-04-12
2022886,2014-04-15
2022886,2014-04-17
2022886,2014-04-26
2022886,2014-05-01
2022886,2014-05-05
2022886,2014-05-20
2022886,2014-05-23
2022886,2014-05-28
2022886,2014-06-04
2022886,2014-06-16
2022886,2014-06-19
2022886,2014-06-21
2022886,2014-06-24
2022886,2014-06-27
2022886,2014-07-04
2022886,2014-07-08
2022886,2014-08-02
2022886,2014-08-06
2022886,2014-08-21
2022886,2014-08-25
2022886,2014-08-29
2022886,2014-08-31
2022886,2014-09-02
2022886,2014-09-03
2022886,2014-09-13
2022886,2014-09-22
2022886,2014-09-26
2022886,2014-10-02
2022886,2014-10-05
2022886,2014-10-07
2022886,2014-10-17
2022886,2014-12-04
2022886,2014-12-19
2022886,2015-01-28
2022886,2015-02-10
2022886,2015-02-14
2022886,2015-04-24
2022886,2015-07-14
2022886,2015-07-20
2022886,2015-08-28
2022886,2015-09-08
2022886,2016-03-17
2022886,2016-04-17
2111519,2014-03-19
2111519,2014-03-21
2111519,2014-03-31
2111519,2014-04-05
2111519,2014-04-07
2111519,2014-04-10
2111519,2014-04-29
2111519,2014-05-05
2111519,2014-05-11
2111519,2014-05-16
2111519,2014-05-24
2111519,2014-06-01
2111519,2014-06-06
2111519,2014-06-10
2111519,2014-06-17
2111519,2014-06-23
2111519,2014-07-04
2111519,2014-07-07
2111519,2014-07-17
2111519,2014-07-21
2111519,2014-07-30
2111519,2014-08-11
2111519,2014-08-14
2111519,2014-08-17
2111519,2014-08-19
2111519,2014-08-22
2111519,2014-08-25
2111519,2014-08-29
2111519,2014-09-05
2111519,2014-09-12
2111519,2014-09-16
2111519,2014-09-22
2111519,2014-09-26
2111519,2014-09-29
2111519,2014-10-06
2111519,2014-10-13
2111519,2014-10-23
2111519,2014-10-28
2111519,2014-11-06
2111519,2014-11-15
2111519,2014-11-21
2111519,2014-12-08
2111519,2014-12-27
2111519,2015-01-04
2111519,2015-01-17
2111519,2015-02-02
2111519,2015-02-10
2111519,2015-02-24
2111519,2015-03-24
2111519,2015-04-02
2111519,2015-04-05
2111519,2015-04-19
2111519,2015-04-22
2111519,2015-04-26
2111519,2015-05-01
2111519,2015-05-03
2111519,2015-05-15
2111519,2015-05-17
2111519,2015-05-28
2111519,2015-07-01
2111519,2015-07-05
2111519,2015-07-14
2111519,2015-07-16
2111519,2015-08-03
2111519,2015-09-01
2111519,2015-09-11
2111519,2015-09-27
2111519,2015-11-07
2111519,2015-11-16
2111519,2015-11-21
2111519,2015-12-09
2111519,2015-12-26
2111519,2016-01-24
2111519,2016-03-10
2111519,2016-03-15
2111519,2016-03-20
2111519,2016-03-25
2111519,2016-03-29
2111519,2016-04-24
2111519,2016-05-02
2111519,2016-05-16
2111519,2016-05-27
2111519,2016-05-30
2111519,2016-06-05
2111519,2016-06-08
2111519,2016-06-12
2111519,2016-06-24
2111519,2016-06-27
2111519,2016-07-12
2111519,2016-07-17
2111519,2016-07-23
2111519,2016-07-25
2111519,2016-08-12
2111519,2016-08-16
2111519,2016-08-23
2111519,2016-08-28
2111519,2016-08-31
2111519,2016-09-06
2111519,2016-09-17
2111519,2016-09-26
2111519,2016-09-30
2111519,2016-10-08
2111519,2016-10-17
2111519,2016-10-24
2111519,2016-10-27
2111519,2016-10-30
2111519,2016-12-15
2111519,2017-01-03
2111519,2017-02-06
2111519,2017-02-13
2111519,2017-03-01
2111519,2017-03-12
2111519,2017-03-18
2111519,2017-04-03
2111519,2017-04-09
2111519,2017-05-07
2111519,2017-05-09
2111519,2017-05-13
2111519,2017-05-26
2111519,2017-05-29
2111519,2017-06-05
2111519,2017-06-14
2111519,2017-06-19
2111519,2017-06-23
2111519,2017-06-28
2111519,2017-07-01
2111519,2017-07-23
2111519,2017-07-27
2111519,2017-08-05
2111519,2017-08-14
2111519,2017-08-24
2111519,2017-08-31
2111519,2017-09-05
2111519,2017-09-10
2111519,2017-09-19
2111519,2017-09-25
2111519,2017-10-01
2111519,2017-10-15
2111519,2017-12-10
2111519,2017-12-26
2111519,2018-03-31
2111519,2018-04-04
2111519,2018-04-09
2111519,2018-04-17
2111519,2018-04-21
2111519,2018-05-01
2111519,2018-07-08
2111519,2018-07-16
2111519,2018-07-21
2111519,2018-07-26
2111519,2018-08-10
2111519,2018-09-06
2111519,2018-09-08
2111519,2018-09-25
2111519,2018-09-27
2111519,2018-09-29
2111519,2018-10-08
2111519,2018-10-15
2111519,2018-10-20
2111519,2018-11-02
2111519,2018-11-06
2111519,2018-11-21
2111519,2018-12-10
2111519,2019-01-26
2111519,2019-03-07
2111519,2019-04-04
2111519,2019-05-14
2111519,2019-05-20
2111519,2019-06-05
2111519,2019-06-17
2111519,2019-07-07
2111519,2019-08-09
2111519,2019-08-11
2111519,2019-08-15
2111519,2019-08-22
2111519,2019-09-15
2111519,2019-09-18
2111519,2019-09-26
2111519,2019-10-09
2111519,2019-10-15
2111519,2019-10-20
2145149,2014-02-03
2145149,2014-04-08
2145149,2014-05-09
2145149,2014-06-12
2145149,2015-05-16
2145149,2015-12-15
2145149,2016-07-03
2145149,2016-12-17
2145149,2016-12-22
2145149,2017-01-09
2145149,2017-02-07
2145149,2017-09-20
2145149,2018-02-21
2145149,2018-02-27
2145149,2018-06-09
2145149,2018-09-19
2145149,2018-11-17
2145149,2019-03-01
2145149,2019-04-18
2145149,2019-06-23
2145149,2019-07-30
2145149,2019-09-25
2145149,2019-11-30
2145149,2020-03-29
2145149,2020-07-25
2145149,2020-08-24
2154384,2015-04-14
2154384,2015-04-20
2154384,2015-05-18
2154384,2015-06-01
2154384,2015-07-14
2154384,2015-09-07
2154384,2015-10-02
2154384,2016-03-27
2154384,2016-05-02
2154384,2016-05-29
2154384,2016-07-11
2154384,2016-09-14
2154384,2016-10-29
2154384,2016-12-18
2154384,2017-03-19
2154384,2017-04-29
2154384,2017-05-18
2154384,2017-06-22
2154384,2017-06-27
2154384,2017-07-22
2154384,2017-09-18
2154384,2017-10-25
2154384,2017-11-12
2154384,2018-01-01
2154384,2018-02-25
2154384,2018-04-01
2154384,2018-04-18
2154384,2018-05-27
2154384,2018-07-08
2154384,2018-07-30
2154384,2018-08-25
2154384,2018-08-27
2154384,2018-09-04
2154384,2018-09-09
2154384,2018-10-07
2154384,2018-10-28
2154384,2018-11-04
2154384,2018-12-15
2154384,2018-12-29
2154384,2019-02-17
2154384,2019-03-26
2154384,2019-04-20
2154384,2019-06-01
2154384,2019-06-04
2154384,2019-06-26
2154384,2019-07-14
2154384,2019-07-23
2154384,2019-07-28
2154384,2019-08-25
2154384,2019-09-14
2154384,2019-09-18
2154384,2019-09-22
2154384,2019-10-02
2154384,2019-10-12
2154384,2019-10-26
2154384,2020-01-12
2154384,2020-07-21
2154384,2020-08-10
2154384,2020-08-24
2154384,2020-08-30
2154384,2020-09-20
2154384,2020-09-27
2154384,2020-10-04
2154384,2020-10-18
2163893,2014-05-11
2163893,2014-05-17
2163893,2014-05-24
2163893,2014-07-20
2163893,2014-08-09
2163893,2014-08-13
2163893,2014-08-18
2163893,2014-10-17
2163893,2014-10-20
2163893,2014-11-01
2163893,2014-11-08
2163893,2014-11-14
2163893,2014-11-28
2163893,2014-12-21
2163893,2015-01-06
2163893,2015-01-09
2163893,2015-01-10
2163893,2015-02-06
2163893,2015-02-12
2163893,2015-02-16
2163893,2015-02-18
2163893,2015-03-09
2163893,2015-03-22
2163893,2015-03-31
2163893,2015-04-01
2163893,2015-04-03
2163893,2015-04-06
2163893,2015-04-21
2163893,2015-04-23
2163893,2015-04-28
2163893,2015-05-01
2163893,2015-05-02
2163893,2015-05-14
2163893,2015-05-23
2163893,2015-05-25
2163893,2015-05-26
2163893,2015-06-11
2163893,2015-06-13
2163893,2015-06-22
2163893,2015-07-06
2163893,2015-07-08
2163893,2015-07-21
2163893,2015-07-22
2163893,2015-07-23
2163893,2015-08-04
2163893,2015-08-15
2163893,2015-08-28
2163893,2015-09-16
2163893,2015-09-18
2163893,2015-09-26
2163893,2015-10-08
2163893,2015-10-19
2163893,2015-10-27
2163893,2015-10-31
2163893,2015-11-03
2163893,2015-11-07
2163893,2015-11-21
2163893,2015-12-01
2163893,2015-12-07
2163893,2015-12-09
2163893,2015-12-18
