id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
38370215,Casa El Mirador,104881837,Juan José,,Palma-Palmilla,36.80718,-4.44579,Entire home/apt,166,1,2,2020-03-06,0.20,6,113
38381021,Fantastica Habitacion Twin Doble Playa Free Wifi,5490522,Fali,,Carretera de Cadiz,36.7074,-4.43295,Private room,16,2,19,2020-09-12,1.39,22,180
38393829,Acogedor piso en casco historico,292474259,Susana,,Centro,36.7269,-4.42126,Entire home/apt,59,2,3,2020-02-16,0.23,2,89
38395410,♥Chic & Sunny Apartment/Stunning Sanctuary Views♥,16198747,Pablo,,Centro,36.7266,-4.41385,Entire home/apt,100,1,26,2020-03-08,1.99,1,0
38421659,Apto. Malaka. Escenario de una serie,279757320,Beatriz,,Bailen-Miraflores,36.72766,-4.43434,Entire home/apt,47,2,6,2019-12-15,0.45,1,179
38435807,Caravana en Camping a Elección,35726479,Paco,,Cruz De Humilladero,36.71818,-4.43586,Entire home/apt,50,2,0,,,1,365
38444454,Room ten minutes from the airport,222870816,Eddy,,Carretera de Cadiz,36.69763,-4.45525,Private room,29,1,4,2019-12-15,0.30,2,365
38445741,Precioso Estudio Centro Málaga Wifi,15749330,Jorge Y Rocio,,Centro,36.72495,-4.41497,Entire home/apt,30,2,3,2020-10-11,0.22,34,365
38454903,Camino Suárez,293148382,David,,Bailen-Miraflores,36.72718,-4.43839,Entire home/apt,50,2,0,,,2,178
38459266,Convenient charming place with balcony and parking,5985179,Dani,,Centro,36.72297,-4.42624,Entire home/apt,45,3,30,2020-10-19,2.34,1,180
38466654,Apartamentos Babel Two.,201741093,Your.Rentals,,Centro,36.72407,-4.42087,Entire home/apt,96,1,2,2019-11-19,0.16,5,0
38518342,Ferrandiz Premium Center,30708583,Juan José,,Centro,36.72685,-4.41248,Entire home/apt,250,2,0,,,2,365
38520710,Comfortable room in the Center with Parking,14287575,Juan Gabriel,,Centro,36.72883,-4.42103,Private room,40,1,18,2019-11-01,1.32,3,179
38521612,Private room in Historic Center with Parking,14287575,Juan Gabriel,,Centro,36.72755,-4.41969,Private room,40,1,15,2020-02-13,1.10,3,180
38533123,LyriosHomes ATICO EN  LA PLAYA,293898506,Alberto,,Este,36.721,-4.37153,Entire home/apt,66,2,7,2019-12-09,0.52,1,52
38546113,LU&CIA ESTACION CENTRAL,126386697,Lucía Y Miguel,,Centro,36.7162,-4.42674,Entire home/apt,84,1,2,2020-02-11,0.17,26,269
38551076,Coqueto apartamento cerca del centro de Malaga,3514894,Pilar,,Centro,36.73389,-4.41526,Entire home/apt,75,3,1,2019-10-30,0.08,1,364
38558679,Flash Habitación doble pequena Carreteria,261122382,Buenas Noches,,Centro,36.7231,-4.42402,Private room,17,1,6,2020-07-16,0.45,14,365
38574181,Lujoso ático playa y parking gratis,294221428,Espiritu,,Carretera de Cadiz,36.69508,-4.46307,Entire home/apt,76,1,3,2019-12-09,0.23,1,0
38612720,"8 Rooms FLAT+2,5 WC. CENTRO CARRETERIA Grupo 20pax",281413604,Adélaïde,,Centro,36.72182,-4.42325,Entire home/apt,271,1,1,2019-10-13,0.08,28,365
38613265,Piso 7 Dormitorios MERCED 2 baños 2 cocinas GRUPOS,281413604,Adélaïde,,Centro,36.72428,-4.41632,Entire home/apt,350,1,0,,,28,365
38615402,El Ático de Málaga ☀,284694236,Roberto,,Centro,36.71323,-4.42622,Entire home/apt,31,20,7,2020-08-31,0.61,4,362
38623588,CUCA LOFT,294849582,Francisco,,Centro,36.71573,-4.42829,Entire home/apt,83,2,19,2020-08-24,1.54,1,240
38638471,Maravilloso apartamento centro de Málaga,33591451,Marta,,Centro,36.72143,-4.42193,Entire home/apt,95,2,2,2019-10-13,0.15,2,211
38666541,Del Parque Flats - Hernan Ruiz,152016953,"Del Parque Flats, S.L.",,Centro,36.72369,-4.42283,Entire home/apt,43,1,9,2020-02-25,0.69,35,361
38699275,Espacio familiar,295863615,Waldemar,,Carretera de Cadiz,36.69778,-4.45523,Private room,16,1,16,2020-03-08,1.50,1,58
38700234,Habitación doble grande en Centro (La Victoria),24889366,Manuel,,Centro,36.72782,-4.41225,Private room,12,2,16,2020-07-25,1.29,1,16
38721440,MALAGUETA SUNNY DELUXE,244492011,Raul,,Centro,36.71927,-4.40953,Entire home/apt,83,4,4,2020-10-11,0.33,19,177
38721443,"Bright, quiet and nice ground floor in the center",296074455,Isabel,,Centro,36.72845,-4.42323,Entire home/apt,48,1,13,2020-03-01,1.06,1,139
38748936,huelin playa,296326825,Emilio,,Carretera de Cadiz,36.70344,-4.43875,Entire home/apt,44,1,2,2019-09-26,0.15,1,3
38766699,Maravilloso piso en el centro historico,292474259,Susana,,Centro,36.7252,-4.42106,Entire home/apt,69,2,0,,,2,90
38767454,Unos dias en Malaga AT- 1ºE Bonito y Moderno loft,235242238,Santiago,,Centro,36.72253,-4.42657,Entire home/apt,25,2,14,2020-08-15,1.07,3,352
38780221,Suite Homes Postigos,25107589,Suite Homes,,Centro,36.72759,-4.42114,Entire home/apt,63,1,1,2019-10-19,0.08,23,300
38790869,Chalet Golf El Candado,296678250,Juan,,Este,36.71944,-4.34416,Entire home/apt,70,2,2,2019-10-04,0.15,1,365
38797984,Apartment Sostoa 2,102987168,Claudia,,Carretera de Cadiz,36.70931,-4.43414,Entire home/apt,44,1,17,2020-09-21,1.31,5,363
38815459,iloftmalaga Pacifico 19B,80225433,I Loft Malaga,,Carretera de Cadiz,36.69671,-4.43787,Entire home/apt,129,1,0,,,218,365
38832122,Maravilloso piso en el centro de Malaga,297296021,Manuela,,Centro,36.72579,-4.42176,Entire home/apt,53,2,4,2019-12-29,0.31,1,122
38835518,SW Bailen Beautiful views,133424993,Mariola,,Centro,36.72317,-4.43158,Entire home/apt,46,1,2,2020-01-03,0.16,21,364
38835697,"City & beach, large private patio in historic town",235279859,Dagh & Camilla,,Centro,36.72547,-4.41609,Entire home/apt,83,4,0,,,2,322
38846499,LOVELY APARTMENT CLOSE TO LARIOS STREET,244495495,Busali,,Centro,36.71922,-4.42543,Entire home/apt,47,2,7,2020-07-19,0.57,7,270
38860322,Cozy room Málaga centro,94075962,Costa Al-Andalus,,Centro,36.72051,-4.43028,Private room,39,3,6,2020-09-07,0.46,7,34
38868954,Alquiler de habitación,296993538,Aparecida C,,Centro,36.72599,-4.41708,Private room,50,1,1,2019-12-08,0.09,1,365
38870227,Fantastic room with balcony Málaga center,94075962,Costa Al-Andalus,,Centro,36.71819,-4.42391,Private room,32,3,5,2020-08-11,0.42,7,30
38870899,Fantastic room Málaga center,125364738,My Place,,Centro,36.71885,-4.42566,Private room,35,3,0,,,5,35
38871214,Low cost room Málaga,125364738,My Place,,Centro,36.71845,-4.42441,Private room,36,3,1,2020-08-29,0.48,5,35
38871367,Room & Balcony Málaga center,94075962,Costa Al-Andalus,,Centro,36.71792,-4.42556,Private room,28,3,3,2019-12-16,0.25,7,33
38874583,APARTAMENTO CUARTELES,244495495,Busali,,Centro,36.71244,-4.42805,Entire home/apt,49,2,3,2020-01-30,0.25,7,157
38925606,DONDE CABEN DOS CABEN 3,147292599,Noelia,,Carretera de Cadiz,36.69122,-4.45452,Private room,28,1,19,2020-03-16,1.45,1,365
38940469,La Casa Azul de Málaga,34271853,Sandra,,Centro,36.72686,-4.41029,Entire home/apt,27,2,36,2020-10-18,3.29,2,9
38952289,"Spanish villa,private pool,terrace,close to beach",10390988,Martin,,Este,36.72236,-4.37857,Entire home/apt,100,5,0,,,7,342
38999690,Modern Apartment Málaga centre,72405013,Erin,,Centro,36.72407,-4.42768,Entire home/apt,54,2,5,2019-11-24,0.41,1,358
39012579,Piso con diseño en el centro historico de Malaga,32246893,Javier,,Centro,36.7247,-4.42239,Entire home/apt,59,2,1,2020-10-07,1,2,117
39014161,Casa en Huelin,16644573,Cristina,,Carretera de Cadiz,36.70395,-4.43707,Private room,17,60,0,,,2,364
39021124,Encantador Apartamento Catedral,299018801,Esther,,Centro,36.72067,-4.41904,Entire home/apt,65,3,33,2020-09-20,2.53,1,89
39024434,Mariblanca,228835060,Malaga Planners,,Centro,36.72448,-4.42033,Entire home/apt,52,1,4,2020-02-15,0.32,12,122
39044064,Moderno y nuevo apartamento Balneario,15749330,Jorge Y Rocio,,Este,36.72145,-4.38304,Entire home/apt,43,3,1,2020-01-01,0.10,34,365
39056764,Casa Huelin,16644573,Cristina,,Carretera de Cadiz,36.70281,-4.43586,Private room,17,60,0,,,2,93
39067346,"Loft style living in Soho, Malaga",12144836,Victoria,,Centro,36.71408,-4.42505,Entire home/apt,150,2,0,,,2,270
39081158,En el corazón de Málaga/ Sebastian Souviron,46055741,Ricardo,,Centro,36.71972,-4.4247,Entire home/apt,54,3,33,2020-10-11,2.60,12,69
39083471,Apartment Timón,102987168,Claudia,,Carretera de Cadiz,36.70979,-4.43395,Entire home/apt,39,1,49,2020-10-26,3.75,5,364
39084515,Habitacion privada,299557887,Nawfal,,Centro,36.72398,-4.41704,Private room,250,31,0,,,1,180
39102664,Habitación con vista espectacular al mar,108154000,Gala,,Carretera de Cadiz,36.70221,-4.43941,Private room,12,60,0,,,2,351
39111774,Double bedroom City center,281413604,Adélaïde,,Centro,36.72256,-4.41956,Private room,25,1,0,,,28,363
39111782,Doble Eco CENTRO CERVANTES+900mPLAYA,281413604,Adélaïde,,Centro,36.72523,-4.42011,Private room,19,1,5,2020-08-20,0.40,28,140
39112593,Budget Doble UNCIBAY CENTRO+wifi+900m PLAYA,281413604,Adélaïde,,Centro,36.7247,-4.41983,Private room,19,1,5,2020-09-12,0.39,28,138
39112701,Economical Big Bedroom MERCED +wifi+900m PLAYA,281413604,Adélaïde,,Centro,36.72327,-4.4199,Private room,19,1,3,2020-07-27,0.25,28,140
39128537,Charming Apartment Near Historic Centre with Wi-Fi & Air Conditioning,285578671,Bookiply,,Bailen-Miraflores,36.72455,-4.4437,Entire home/apt,61,1,0,,,16,365
39144310,Shiny Lud Super Family Apartment,244482777,Karim,,Centro,36.72599,-4.41832,Entire home/apt,39,3,11,2020-09-07,0.98,3,364
39154793,Apartment Sostoa 4,102987168,Claudia,,Carretera de Cadiz,36.70845,-4.43332,Entire home/apt,42,1,26,2020-09-27,2.03,5,362
39169661,Sunny and quiet apartment old-city/ train station,300490307,Jan,,Centro,36.71552,-4.4288,Entire home/apt,103,2,0,,,1,361
39188866,Low cost room Málaga center,125364738,My Place,,Centro,36.71887,-4.42957,Private room,27,3,4,2020-07-15,0.35,5,31
39200266,Flash CENTER Nice Bedroom+900m BEACH+wifi,281413604,Adélaïde,,Centro,36.72351,-4.41962,Private room,19,1,16,2020-10-09,1.27,28,140
39200419,Flash - HEART CITY CENTER Double Bedroom+900mBeach,281413604,Adélaïde,,Centro,36.72597,-4.41944,Private room,19,1,26,2020-10-13,2.06,28,132
39209828,Camper / Caravana /  Autocaravana,106037917,Gema,,Cruz De Humilladero,36.70384,-4.49257,Entire home/apt,129,2,0,,,1,365
39211195,Pretty Soho Malaga,12755454,Medyfarm Gestion,,Centro,36.71532,-4.42129,Entire home/apt,66,2,0,,,4,364
39213515,LA CASITA DEL PALO 2,122987200,Manuel,,Este,36.72135,-4.35672,Entire home/apt,55,5,1,2019-11-10,0.08,2,0
39257539,MALDONADO HOLIDAYS SUPERIOR,301278842,Maria Carmen,,Centro,36.72096,-4.43226,Entire home/apt,73,1,10,2020-03-12,0.79,1,346
39267932,Brilliant Quiet Apartment in Soho,5890675,La Recepción,,Centro,36.71507,-4.42817,Entire home/apt,40,1,9,2020-07-09,0.72,66,360
39270603,LU&CIA MALAGA SKYLINE,126386697,Lucía Y Miguel,,Centro,36.71875,-4.41248,Entire home/apt,64,1,2,2020-09-07,0.53,26,174
39277312,El Jardín del Ángel Pinsapo,148071429,José,,Este,36.72092,-4.35741,Entire home/apt,100,2,0,,,1,179
39289437,YOUR ONE BDR in a SUNNY APARTMENT in Málaga,117127935,Robert,,Cruz De Humilladero,36.7105,-4.44179,Private room,14,3,6,2020-09-25,0.49,7,333
39289621,"Gran piso luminoso, en Centro Histórico de Málaga!",301643082,Silvia,,Centro,36.72638,-4.42174,Entire home/apt,49,2,6,2020-03-16,0.50,1,89
39291340,"Spacious Apartment in Historic Centre with Rooftop Terrace, Balcony, Wi-Fi & Air Conditioning",285578671,Bookiply,,Bailen-Miraflores,36.72943,-4.43577,Entire home/apt,95,1,1,2020-09-06,0.55,16,365
39291342,Charming Holiday Apartment “Calle Betsaida” with Wi-Fi & Balcony; Parking Available,285578671,Bookiply,,Cruz De Humilladero,36.71216,-4.43933,Entire home/apt,129,1,1,2019-11-02,0.08,16,365
39320125,"LUXURY HOME "" BOHEME """,10147055,Vasiliy,,Carretera de Cadiz,36.70948,-4.43209,Entire home/apt,59,1,19,2020-10-08,1.64,4,144
39335162,Apartamento con terraza. En el corazón de Malaga!,153642098,Maria D.,,Centro,36.71915,-4.42245,Entire home/apt,63,2,2,2020-08-24,0.71,2,363
39339119,Acogedor apartamento,138358869,Luis Alberto,,Centro,36.7311,-4.42421,Entire home/apt,34,1,1,2019-10-20,0.08,1,365
39353083,HOMEMÁLAGA THYSSEN APARTMENT,65326975,Carmen,,Centro,36.72288,-4.42176,Entire home/apt,69,2,0,,,9,0
39355000,Apartamento Málaga Sol VFT/MA/11428,302286209,Ana,,Centro,36.73369,-4.41621,Entire home/apt,33,2,3,2020-02-08,0.24,1,182
39380329,Suite Málaga Centro,134922781,Наталья,,Centro,36.72485,-4.42423,Entire home/apt,167,3,5,2020-08-27,0.50,1,363
39392195,Habitacion Doble  .baño compartido,302577788,Ricardo,,Centro,36.72596,-4.41282,Private room,33,1,0,,,3,89
39413458,Del Parque Flats - Guadalmar - Beach & Relax 2,152016953,"Del Parque Flats, S.L.",,Churriana,36.66407,-4.45814,Entire home/apt,78,1,0,,,35,365
39429199,Centro Histórico apartamento Coral,108276531,Stefano & Alicia,,Centro,36.72003,-4.42349,Private room,31,1,38,2020-09-27,3.03,5,365
39430070,Fantástico piso en Málaga centro histórico,119084660,Ana,,Centro,36.7311,-4.4169,Entire home/apt,100,3,1,2020-07-31,0.33,2,120
39430415,Soho Malaga Centro,39223912,David,,Centro,36.71375,-4.42323,Entire home/apt,88,2,5,2020-09-23,0.55,1,357
39430870,"FERIA DE MÁLAGA: PISO CÉNTRICO, CÓMODO Y GRANDE",119084660,Ana,,Centro,36.73184,-4.41858,Entire home/apt,150,3,0,,,2,92
39440529,Elegant flat,302878981,Silvana,,Centro,36.72204,-4.42094,Entire home/apt,45,2,11,2020-10-19,1.28,1,180
39444941,Preguntar para días sueltos,218642873,Ana,,Bailen-Miraflores,36.72735,-4.43921,Private room,14,60,0,,,1,88
39458343,Gibralfaro Premium Center,26631261,Miguel,,Centro,36.72642,-4.41235,Entire home/apt,123,2,0,,,3,103
39475876,Apartamento Mon Cheri,303231465,Juan,,Centro,36.72422,-4.42426,Entire home/apt,40,1,0,,,1,301
39478125,iloftmalaga Pacifico 41,80225433,I Loft Malaga,,Carretera de Cadiz,36.69268,-4.4407,Entire home/apt,109,1,6,2020-08-06,0.55,218,365
39492619,Sunny Los Álamos,303126695,Daniel,,Churriana,36.64568,-4.48774,Entire home/apt,33,3,2,2020-09-27,0.72,1,80
39493334,Nice apartment in center of the city with balcony,89812313,Fernando,,Cruz De Humilladero,36.7184,-4.43627,Entire home/apt,53,2,8,2020-02-25,0.65,18,355
39504279,Casa Lola,303480742,Lola,,Cruz De Humilladero,36.71714,-4.44181,Private room,30,1,7,2020-03-09,0.56,1,365
39518661,"Spacious apartment, beach and city",9823628,María,,Carretera de Cadiz,36.69057,-4.45364,Entire home/apt,56,1,3,2020-01-26,0.29,2,289
39520124,Homemálaga Blue Constitución,65326975,Carmen,,Centro,36.71971,-4.42373,Entire home/apt,69,2,0,,,9,46
39526980,Welcome Málaga Family and Friends with Parking!☼ ♥,284694236,Roberto,,Centro,36.72123,-4.42962,Entire home/apt,34,20,3,2020-08-08,0.30,4,336
39538130,Holiday cottage with 7 bedrooms on 300m² in Málaga,154044810,Novasol,,Este,36.73711,-4.35743,Entire home/apt,570,7,0,,,2,341
39542008,"Puerta del centro, nice apartment in the downtown district",2103056,David,,Centro,36.72844,-4.42157,Entire home/apt,53,1,5,2020-09-04,0.44,9,365
39548362,Freedom Malaka centro,299668651,Rebeca,,Centro,36.72108,-4.4311,Private room,250,2,0,,,3,344
39549914,"Freedom Malaka centro ""Mapas""",299668651,Rebeca,,Centro,36.72084,-4.43,Private room,100,4,0,,,3,90
39551762,Loft en primera linea de paseo maritimo,303891763,Pablo,,Este,36.72425,-4.3948,Entire home/apt,56,1,7,2020-09-05,0.58,1,339
39554409,Holidays2Malaga San Francisco Amazing Design Loft,115528688,Trinidad,,Centro,36.72501,-4.4223,Entire home/apt,48,1,0,,,65,269
39568300,"Habitación con balcón ,  cerca centro .",82771604,Claudia,,Centro,36.73226,-4.41648,Private room,11,2,24,2020-10-11,1.98,3,107
39569778,Apartamento El Palo Playa,24380331,Adrian,,Este,36.71868,-4.35599,Entire home/apt,85,5,0,,,1,363
39575996,Luminoso apartamento en el centro de Málaga,40194251,Desirée,,Centro,36.72622,-4.41698,Entire home/apt,80,2,13,2020-08-24,1.05,1,333
39577023,Apartamento Isamar Málaga Centro,304088626,Juan José,,Centro,36.71065,-4.42695,Entire home/apt,50,2,13,2020-09-13,1.10,1,179
39579971,Best location in historical Malaga,52493260,Anita,,Centro,36.72177,-4.42164,Entire home/apt,53,1,23,2020-08-20,1.90,4,89
39580211,Casas Daria,42511808,Daria,,Carretera de Cadiz,36.70206,-4.43419,Entire home/apt,62,1,1,2020-08-17,0.40,1,365
39584363,"Freedom Malaka ""Vinilos""",299668651,Rebeca,,Centro,36.71675,-4.426,Private room,100,2,0,,,3,69
39595844,Beautiful 3 BD apartment next to the beach. Paseo de Reding II,94736627,Rocío,,Centro,36.72109,-4.40813,Entire home/apt,79,1,0,,,16,301
39603134,Fully equipped new apartment in Malaga Centro,52117492,Maxime,,Centro,36.72104,-4.42612,Entire home/apt,46,3,20,2020-09-06,1.69,1,27
39604416,Excelente piso muy cerca centro histórico málaga,209700130,Josefina,,Centro,36.73191,-4.41548,Entire home/apt,79,3,0,,,2,328
39608997,Bonito y céntrico apartamento en el mejor Soho,304115233,Carmen,,Centro,36.71661,-4.42269,Entire home/apt,55,1,69,2020-10-14,5.72,1,252
39615698,HABITACIÓN  CUÁDRUPLE PRIVADA BALCÓN BAÑO PRIVADO,302577788,Ricardo,,Centro,36.72573,-4.41189,Private room,60,1,0,,,3,90
39623608,"iloftmalaga Premium Calle Nueva 5D, Jacuzzi y terraza privada",80225433,I Loft Malaga,,Centro,36.72149,-4.42305,Entire home/apt,181,1,2,2020-07-17,0.24,218,327
39623610,iloftmalaga Calle Nueva VI - 4A,80225433,I Loft Malaga,,Centro,36.72032,-4.4218,Entire home/apt,85,1,2,2020-02-17,0.20,218,361
39623614,Solaga - Chuita,126429738,Steffen,,Este,36.72062,-4.37757,Entire home/apt,139,1,5,2020-08-13,0.45,56,261
39626378,MalagaSuite City Center Molinillos,45749342,Malagasuite Showroom Apartments,,Centro,36.72635,-4.42456,Entire home/apt,79,1,1,2019-12-28,0.10,19,60
39626827,MalagaSuite City Center Molinillos,45749342,Malagasuite Showroom Apartments,,Centro,36.72797,-4.42549,Entire home/apt,48,1,0,,,19,63
39639038,Fantástico Loft-1 Malagueta,26631261,Miguel,,Centro,36.71962,-4.41006,Entire home/apt,180,2,0,,,3,61
39639693,Fantástico Loft-2 Malagueta,26631261,Miguel,,Centro,36.7181,-4.41072,Entire home/apt,180,2,0,,,3,62
39690860,Habitacion privada en malaga Buen trato Privacidad,125547826,Antonio Luis,,Centro,36.72027,-4.42208,Private room,30,1,0,,,1,89
39695908,Elisa's room,278163473,Antonio Jesús,,Carretera de Cadiz,36.70885,-4.42933,Private room,18,1,36,2020-08-20,3.76,2,84
39697386,"Habitación con 5 camas, a pocos metros de la playa",266340925,Joaco,,Este,36.72223,-4.35963,Private room,42,7,1,2019-12-08,0.09,1,358
39711122,Cozy apartment  in the Heart of Málaga,305214789,Javi Y Jimena,,Centro,36.72288,-4.42303,Entire home/apt,30,1,99,2020-10-25,8.27,2,356
39711813,Long term flat in PLAZA DE LA MERCED,304276261,Home About,,Centro,36.72571,-4.41695,Entire home/apt,50,1,3,2020-08-30,0.34,23,32
39711919,PLAZA DE LA MERCED Studio VIII,304276261,Home About,,Centro,36.72537,-4.41698,Entire home/apt,45,7,3,2020-08-20,0.31,23,42
39712381,PREMIUM BEACH DESIGN - La Malagueta,244492011,Raul,,Centro,36.71859,-4.40886,Entire home/apt,133,4,3,2020-01-12,0.25,19,148
39723238,Piso 1 dormitorio Málaga centro Wifi-aire acond.,174153256,Salvador,,Centro,36.71116,-4.42733,Entire home/apt,59,1,12,2020-07-10,0.98,1,117
39736628,Precioso piso en la Plaza del torro.,82806581,Sergio,,Centro,36.72033,-4.40797,Entire home/apt,315,1,0,,,1,365
39736642,Keyfamily LoveLy Center historic 4 Room near Beach,26143918,Olga Y Brian,,Centro,36.72512,-4.42271,Entire home/apt,72,2,0,,,13,329
39739536,Flat cerca de la PLAYA (2BR 1BT),304276261,Home About,,Centro,36.72648,-4.4192,Entire home/apt,50,4,4,2020-08-24,0.39,23,42
39741825,Moderno Apartamento en Málaga,1297670,Ab Apartamentos,,Bailen-Miraflores,36.72685,-4.43612,Entire home/apt,53,1,1,2020-02-02,0.11,15,166
39742650,MODERNO PISO DE DOS DORMITORIOS EN MALAGA,1297670,Ab Apartamentos,,Bailen-Miraflores,36.72556,-4.43667,Entire home/apt,73,1,0,,,15,183
39744607,LA MERCED Apartment XII (2BR 2BT),304276261,Home About,,Centro,36.7258,-4.41918,Entire home/apt,55,5,4,2020-07-29,0.33,23,39
39745015,LA MERCED Apartment XVI (2BR 2BT),304276261,Home About,,Centro,36.72569,-4.41742,Entire home/apt,55,5,5,2020-09-03,0.46,23,42
39745354,ATICO cerca de la PLAYA (2BR 2BT),304276261,Home About,,Centro,36.72737,-4.41835,Entire home/apt,60,5,1,2020-08-18,0.41,23,42
39761106,Del Parque Flats - Estudio Capuchinos,152016953,"Del Parque Flats, S.L.",,Centro,36.72864,-4.42212,Entire home/apt,36,1,4,2019-12-29,0.34,35,365
39764820,Centrico apartamento en Málaga,1297670,Ab Apartamentos,,Centro,36.72505,-4.41316,Entire home/apt,58,1,0,,,15,346
39765331,Bonito apartamento en el corazón de Málaga,1297670,Ab Apartamentos,,Centro,36.72449,-4.41432,Entire home/apt,72,1,1,2020-02-22,0.12,15,360
39775257,piso a 10 minutos del centro y 15 de las playas,60487166,Victor,,Palma-Palmilla,36.73943,-4.4324,Private room,14,1,5,2020-03-14,0.42,2,365
39777655,Habitasión pequeña Capuchinos,165640139,Roman,,Centro,36.73076,-4.41802,Private room,10,1,30,2020-10-24,2.47,5,361
39789766,Chic Loft Malaga historic centro Location Location,28348074,Robert,,Centro,36.7229,-4.41995,Entire home/apt,21,1,28,2020-10-04,2.35,1,345
39789863,Félix Sáenz Roomalaga by Bossh! Apartments,12266244,José Carlos,,Centro,36.71935,-4.42305,Entire home/apt,57,60,1,2020-08-28,0.47,14,125
39833678,room in a chalet close to the beach,46082767,Anselmo,,Este,36.72699,-4.37207,Private room,35,2,1,2020-07-21,0.29,3,365
39839721,Historic center room for 2 people,3921704,Alan,,Centro,36.72363,-4.42498,Private room,12,2,10,2020-03-12,0.92,1,90
39851126,Apartamento de 1 dormitorio en la Malagueta,1297670,Ab Apartamentos,,Centro,36.72264,-4.41237,Entire home/apt,61,1,0,,,15,344
39851510,Homey apartment in El Palo close to the beach,22996795,Saskia,,Este,36.72161,-4.35932,Entire home/apt,39,1,1,2020-10-10,1,1,263
39853780,PISO DE DOS DORMITORIOS EN LA MALAGUETA,1297670,Ab Apartamentos,,Centro,36.72234,-4.41159,Entire home/apt,72,1,2,2020-08-06,0.18,15,356
39854097,Luminoso piso de dos dormitorios en la Malagueta,1297670,Ab Apartamentos,,Centro,36.72224,-4.41292,Entire home/apt,82,1,2,2020-08-12,0.26,15,335
39882363,⭐️double room⭐️downtown⭐️New kitchen⭐️100Mbps⭐️A/C,82241858,Lydia,,Centro,36.72913,-4.42496,Private room,13,1,15,2020-10-04,1.28,5,358
39888585,Moderno apartamento en el centro de Málaga,1297670,Ab Apartamentos,,Centro,36.72265,-4.42424,Entire home/apt,69,1,1,2019-12-30,0.10,15,360
39889473,Estudio en pleno centro de Málaga,1297670,Ab Apartamentos,,Centro,36.72133,-4.423,Entire home/apt,59,1,0,,,15,361
39896139,CITY CENTER BIG APARTMENT-FAMILY & FRIENDS-5 BEDS,307293049,Jesús Javier,,Centro,36.72655,-4.41865,Entire home/apt,107,2,12,2020-08-26,1.05,1,256
39906206,Moderno estudio en planta baja en Málaga,1297670,Ab Apartamentos,,Bailen-Miraflores,36.72919,-4.43389,Entire home/apt,43,1,2,2020-03-01,0.19,15,365
39906503,Malaga centro historico,121908496,Nerea,,Centro,36.72382,-4.42536,Entire home/apt,39,1,16,2020-10-10,1.90,1,363
39907607,D Aceras -Stylish apartment in the heart of Malaga,7642406,Elaine,,Centro,36.72583,-4.42148,Entire home/apt,123,3,2,2020-02-29,0.20,1,365
39908086,Moderno Apto en planta baja en centro de Malaga,1297670,Ab Apartamentos,,Centro,36.72276,-4.4241,Entire home/apt,67,1,0,,,15,361
39909658,"Central City Apartment Canales with Wi-Fi, Air Conditioning & Balcony; Garage Available",285578671,Bookiply,,Centro,36.71242,-4.42763,Entire home/apt,61,1,2,2020-03-05,0.18,16,365
39914418,Nice apartment in the centre of Malaga,277313053,Pawel,,Centro,36.72725,-4.41162,Entire home/apt,150,2,0,,,2,180
39931145,Apartamento con terraza en el Centro Histórico,159559968,Rosa Maria,,Centro,36.71829,-4.42327,Entire home/apt,86,3,0,,,2,90
39938375,Del Parque Flats - Estudio Martires,152016953,"Del Parque Flats, S.L.",,Centro,36.72289,-4.42212,Entire home/apt,43,1,0,,,35,365
39942742,⭐️Downtown❗double room⚜King⚜⭐️New kitchen⭐100Mbps,82241858,Lydia,,Centro,36.72885,-4.42521,Private room,25,1,15,2020-08-21,1.29,5,242
39964700,PRECIOSO ESTUDIO CON TERRAZA EN 1ª LINEA DE PLAYA.,271217091,Juan Jose,,Este,36.72099,-4.37163,Entire home/apt,56,3,2,2020-01-31,0.20,1,192
39967824,SOHO-PUERTO MÁLAGA CONFORT APARTAMENTO,308518716,Aloha Málaga,,Centro,36.71635,-4.42382,Entire home/apt,75,2,10,2020-03-17,0.86,5,260
39988455,"5 minutos del centro, habitación privada.",20733713,Marcia,,Ciudad Jardin,36.7369,-4.42372,Private room,25,1,0,,,1,90
40006670,"Habitación doble, privada",252959314,Malaga,,Centro,36.72261,-4.42421,Private room,15,2,13,2020-10-12,4.38,28,122
40010072,SOHO-ARTS MÁLAGA DUPLEX APARTMENT,308518716,Aloha Málaga,,Centro,36.71597,-4.42369,Entire home/apt,74,2,14,2020-03-09,1.20,5,259
40027269,Habitacion en casa tranquila.,24872371,Jesus,,Ciudad Jardin,36.73699,-4.42338,Private room,20,1,4,2020-08-20,0.41,3,363
40029746,Habitación acogedora,308726882,Lucia,,Carretera de Cadiz,36.70159,-4.45121,Private room,30,1,3,2019-12-15,0.27,1,365
40050190,PLAZA DE LA MERCED Apartment III (2BR 2BT),17499500,Homeabout,,Centro,36.72534,-4.4177,Entire home/apt,58,1,12,2020-03-08,1.07,11,289
40050237,Apartment center Malaga,87259467,Rosa,,Centro,36.71572,-4.42308,Entire home/apt,86,2,11,2020-10-13,1.06,1,160
